Label,File,Jf,Ja,Bandwidth,Power_dB
Hear My Ship: Motor Boats,Motorboat_23.08.23_083546_20secCPA.wav,0.7148184431798043,0.9134734746308492,3.0,-50.53724
Hear My Ship: Motor Boats,Motorboat_23.08.23_085002_20secCPA.wav,0.9999765396944787,0.8110135294735552,3.0,-51.83422
Hear My Ship: Motor Boats,Motorboat_23.08.23_085347_20secCPA.wav,0.9588781246946064,0.8472743675336273,3.0,-40.563225
Hear My Ship: Motor Boats,Motorboat_23.08.23_090514_20secCPA.wav,0.9999897427038232,0.8321092214624518,2.0,-41.279163
Hear My Ship: Motor Boats,Motorboat_23.08.23_104828_20secCPA.wav,0.9533148579501545,0.8643647148415137,4.0,-44.54925
Hear My Ship: Motor Boats,Motorboat_23.08.23_111726_20secCPA.wav,0.9875953768024478,0.9304143327683858,3.0,-42.82455
Hear My Ship: Motor Boats,Motorboat_23.08.23_113308_20secCPA.wav,0.6271901970276109,0.8860259799678791,3.0,-48.353317
Hear My Ship: Motor Boats,Motorboat_23.08.23_114833_20secCPA.wav,0.7555760012109314,0.7830503444539139,3.0,-45.599957
Hear My Ship: Motor Boats,Motorboat_23.08.23_120854_20secCPA.wav,0.6523494078669744,0.9340345245405465,3.0,-41.609608
Hear My Ship: Motor Boats,Motorboat_23.08.23_122835_20secCPA.wav,0.6022024627293147,0.9723855392215873,3.0,-43.494186
Hear My Ship: Motor Boats,Motorboat_23.08.23_123300_20secCPA.wav,0.8019000650655251,0.9028784078488602,3.0,-48.0682
Hear My Ship: Motor Boats,Motorboat_23.08.23_123802_20secCPA.wav,0.999989139907133,0.8792742482423007,4.0,-36.80609
Hear My Ship: Motor Boats,Motorboat_23.08.23_132515_20secCPA.wav,0.96680834554103,0.8756854676915822,3.0,-44.4351
Hear My Ship: Motor Boats,Motorboat_23.08.23_133905_20secCPA.wav,0.9999958265732515,0.900188434916489,3.0,-39.954086
Hear My Ship: Motor Boats,Motorboat_23.08.23_135948_20secCPA.wav,0.9672148870754554,0.9120159582002715,4.0,-42.977634
Hear My Ship: Motor Boats,Motorboat_23.08.23_142138_20secCPA.wav,0.8364140231493731,0.867511637809906,4.0,-46.39639
Hear My Ship: Motor Boats,Motorboat_23.08.23_145901_20secCPA.wav,0.999977052621738,0.8369339236602477,3.0,-48.6134
Hear My Ship: Motor Boats,Motorboat_23.08.23_152631_20secCPA.wav,0.7717377118802072,0.8331986337950535,6.0,-40.658264
Hear My Ship: Motor Boats,Motorboat_23.08.23_153243_20secCPA.wav,0.6502759093483294,0.7100457310605115,3.0,-46.735374
Hear My Ship: Motor Boats,Motorboat_23.08.23_155222_20secCPA.wav,0.9760252532044479,0.8566457603701914,3.0,-45.930183
Hear My Ship: Motor Boats,Motorboat_23.08.23_155701_20secCPA.wav,0.4609989233879575,0.9321836933070844,3.0,-45.374813
Hear My Ship: Motor Boats,Motorboat_23.08.23_160037_20secCPA.wav,0.7253279684814955,0.850838511397447,2.0,-45.051655
Hear My Ship: Motor Boats,Motorboat_23.08.23_162356_20secCPA.wav,0.8190894564543344,0.7889303752464967,3.0,-47.447285
Hear My Ship: Motor Boats,Motorboat_23.08.23_165453_20secCPA.wav,0.999953972102175,0.8895713360770119,3.0,-49.201035
Hear My Ship: Motor Boats,Motorboat_23.08.23_170032_20secCPA.wav,0.6953605982696395,0.9631485524390819,5.0,-46.55198
Hear My Ship: Motor Boats,Motorboat_23.08.23_170500_20secCPA.wav,0.363023093652338,0.8720421655998438,2.0,-44.696083
Hear My Ship: Motor Boats,Motorboat_23.08.23_171730_20secCPA.wav,0.9648826815920956,0.8534870688504198,3.0,-43.978745
Hear My Ship: Motor Boats,Motorboat_23.08.23_172459_20secCPA.wav,0.7457813176089424,0.9319741832736352,6.0,-40.48006
Hear My Ship: Motor Boats,Motorboat_23.08.23_173228_20secCPA.wav,0.9997794125818174,0.8544484552107326,2.0,-34.01107
Hear My Ship: Motor Boats,Motorboat_23.08.23_175651_20secCPA.wav,0.7986084447025042,0.8417516129904945,4.0,-45.332314
Hear My Ship: Motor Boats,Motorboat_23.08.23_182312_20secCPA.wav,0.4053360604428399,0.9097607000090169,3.0,-56.226162
Hear My Ship: Motor Boats,Motorboat_23.08.23_182437_20secCPA.wav,0.9032428658383759,0.9406482060110425,3.0,-47.865734
Hear My Ship: Motor Boats,Motorboat_23.08.23_185205_20secCPA.wav,0.4928278422044626,0.9771231198093117,3.0,-48.265114
Hear My Ship: Motor Boats,Motorboat_23.08.23_185915_20secCPA.wav,0.33924089337251273,0.8927039846313063,4.0,-46.67977
Hear My Ship: Motor Boats,Motorboat_23.08.23_190108_20secCPA.wav,0.346325770894143,0.8955615709381579,2.0,-45.077038
Hear My Ship: Motor Boats,Motorboat_24.08.23_072203_20secCPA.wav,0.4284401811145065,0.8364104038075267,3.0,-46.778522
Hear My Ship: Motor Boats,Motorboat_24.08.23_073835_20secCPA.wav,0.9999458947653186,0.9613506939256361,3.0,-48.83095
Hear My Ship: Motor Boats,Motorboat_24.08.23_075822_20secCPA.wav,0.6952928602505973,0.8225212570012912,4.0,-50.022774
Hear My Ship: Motor Boats,Motorboat_24.08.23_080530_20secCPA.wav,0.6027888808641245,0.9813390427610393,3.0,-48.078934
Hear My Ship: Motor Boats,Motorboat_24.08.23_081657_20secCPA.wav,0.9630776284511262,0.8081482001021615,5.0,-43.20082
Hear My Ship: Motor Boats,Motorboat_24.08.23_082646_20secCPA.wav,0.9814945463676605,0.9440772566808445,3.0,-50.405113
Hear My Ship: Motor Boats,Motorboat_24.08.23_083955_20secCPA.wav,0.7950798765313666,0.9199418424586882,3.0,-52.989613
Hear My Ship: Motor Boats,Motorboat_24.08.23_084543_20secCPA.wav,0.9452346628513341,0.9494993110492383,3.0,-51.744934
Hear My Ship: Motor Boats,Motorboat_24.08.23_084646_20secCPA.wav,0.9796228960702796,0.820022283079159,2.0,-40.286224
Hear My Ship: Motor Boats,Motorboat_24.08.23_085515_20secCPA.wav,0.8075540778407979,0.7272448849903705,3.0,-47.81942
Hear My Ship: Motor Boats,Motorboat_24.08.23_090115_20secCPA.wav,0.9999411056603286,0.7801742604054981,2.0,-47.374718
Hear My Ship: Motor Boats,Motorboat_24.08.23_090627_20secCPA.wav,0.8651741727505452,0.924862120354675,3.0,-47.70665
Hear My Ship: Motor Boats,Motorboat_24.08.23_091157_20secCPA.wav,0.8657659485166909,0.9122877845605991,7.0,-45.374847
Hear My Ship: Motor Boats,Motorboat_24.08.23_091655_20secCPA.wav,1.0,0.9388365025315006,2.0,-49.735622
Hear My Ship: Motor Boats,Motorboat_24.08.23_091811_20secCPA.wav,0.8783483620220912,0.9498223502560612,2.0,-46.919907
Hear My Ship: Motor Boats,Motorboat_24.08.23_091918_20secCPA.wav,0.7348685967241334,0.8534456640991583,12.0,-40.49344
Hear My Ship: Motor Boats,Motorboat_24.08.23_092611_20secCPA.wav,0.9877185533390402,0.9513116173977826,3.0,-45.810646
Hear My Ship: Motor Boats,Motorboat_24.08.23_095843_20secCPA.wav,0.9685385679940676,0.923109199257019,3.0,-45.46517
Hear My Ship: Motor Boats,Motorboat_24.08.23_102122_20secCPA.wav,0.9459025100478545,0.8642053827617237,3.0,-40.363457
Hear My Ship: Motor Boats,Motorboat_24.08.23_104134_20secCPA.wav,0.7558361769462306,0.8735330262125133,3.0,-43.880646
Hear My Ship: Motor Boats,Motorboat_24.08.23_104733_20secCPA.wav,0.9743280957395486,0.939174216643322,2.0,-48.54766
Hear My Ship: Motor Boats,Motorboat_24.08.23_121304_20secCPA.wav,0.8302317910822464,0.8576382438241281,5.0,-38.81664
Hear My Ship: Motor Boats,Motorboat_24.08.23_121406_20secCPA.wav,0.9896288680730079,0.917628941236133,2.0,-37.809822
Hear My Ship: Motor Boats,Motorboat_24.08.23_121915_20secCPA.wav,0.9972753479729436,0.901494662083581,5.0,-43.89966
Hear My Ship: Motor Boats,Motorboat_24.08.23_122553_20secCPA.wav,0.3797689705297321,0.8857824012753653,3.0,-46.052494
Hear My Ship: Motor Boats,Motorboat_24.08.23_130908_20secCPA.wav,0.7540299116418234,0.9395184222901949,8.0,-42.520794
Hear My Ship: Motor Boats,Motorboat_24.08.23_133305_20secCPA.wav,1.0,0.8768841402636595,2.0,-46.728333
Hear My Ship: Motor Boats,Motorboat_24.08.23_142554_20seCPA.wav,0.20127723942818496,0.9191340248555264,2.0,-43.76999
Hear My Ship: Motor Boats,Motorboat_24.08.23_143016_20secCPA.wav,0.581184303926381,0.8886161604317988,3.0,-46.630646
Hear My Ship: Motor Boats,Motorboat_24.08.23_143534_20secCPA.wav,0.3718626717686953,0.9228347038651161,3.0,-43.501923
Hear My Ship: Motor Boats,Motorboat_24.08.23_143646_20secCPA.wav,0.22088101336378796,0.8804065946907538,5.0,-42.779713
Hear My Ship: Motor Boats,Motorboat_25.08.23_105956_20secCPA.wav,0.7912438918611286,0.9224652125466697,4.0,-50.489357
Hear My Ship: Motor Boats,Motorboat_25.08.23_112359_20secCPA.wav,0.25756527477363106,0.9775008605262486,3.0,-43.763954
Hear My Ship: Motor Boats,Motorboat_25.08.23_114558_20secCPA.wav,0.9711045796888468,0.9481527984972438,3.0,-48.958237
Hear My Ship: Motor Boats,Motorboat_25.08.23_115149_20secCPA.wav,0.9306178435592535,0.8503743756336196,2.0,-43.447884
Hear My Ship: Motor Boats,Motorboat_25.08.23_121618_20secCPA.wav,0.7463830716883242,0.915001920221651,3.0,-46.28893
Hear My Ship: Motor Boats,Motorboat_25.08.23_122644_20secCPA.wav,0.948739159191742,0.8658374891897596,3.0,-37.078896
Hear My Ship: Motor Boats,Motorboat_25.08.23_124614_20secCPA.wav,0.18586961233992005,0.7356690656642024,2.0,-40.517746
Hear My Ship: Motor Boats,Motorboat_25.08.23_130322_20secCPA.wav,0.7195858810595553,0.8286944171772955,5.0,-35.40983
Hear My Ship: Motor Boats,Motorboat_25.08.23_131437_20secCPA.wav,0.9301519019704972,0.9163063099579007,4.0,-51.090286
Hear My Ship: Motor Boats,Motorboat_25.08.23_131616_20secCPA.wav,0.29186482162635197,0.8221929292402379,3.0,-50.806168
Hear My Ship: Motor Boats,Motorboat_25.08.23_133517_20secCPA.wav,0.4567223686894393,0.9097486221439034,2.0,-42.30576
Hear My Ship: Motor Boats,Motorboat_25.08.23_133631_20secCPA.wav,0.44324297493846904,0.6545493326760076,3.0,-42.25161
Hear My Ship: Motor Boats,Motorboat_25.08.23_141952_20secCPA.wav,0.7114229227727646,0.9173313883885429,9.0,-46.51594
Hear My Ship: Motor Boats,Motorboat_25.08.23_142150_20secCPA.wav,0.9996346224384474,0.7781874660527693,7.0,-37.20606
Hear My Ship: Motor Boats,Motorboat_25.08.23_142924_20secCPA.wav,0.43194471900110276,0.8817640282810509,4.0,-44.12036
Hear My Ship: Motor Boats,Motorboat_25.08.23_143256_20secCPA.wav,0.8950880975083951,0.8458154096994127,3.0,-42.229996
Hear My Ship: Motor Boats,Motorboat_25.08.23_144454_20secCPA.wav,0.5367008917689744,0.9605403883760806,3.0,-46.41822
Hear My Ship: Motor Boats,Motorboat_25.08.23_150406_20secCPA.wav,0.9159265240209932,0.817551331977847,2.0,-41.759537
Hear My Ship: Motor Boats,Motorboat_25.08.23_150627_20secCPA.wav,0.895729201160956,0.9307734511845909,3.0,-48.72873
Hear My Ship: Motor Boats,Motorboat_25.08.23_153216_20secCPA.wav,0.8070724092631404,0.928784597012582,6.0,-41.152687
Hear My Ship: Motor Boats,Motorboat_25.08.23_153709_20secCPA.wav,1.0,0.9559155517011988,2.0,-47.803673
Hear My Ship: Motor Boats,Motorboat_25.08.23_162709_20secCPA.wav,0.8149790146717936,0.916186075731366,2.0,-43.584167
Hear My Ship: Motor Boats,Motorboat_25.08.23_165719_20secCPA.wav,0.7018353253285701,0.7890430560323057,3.0,-33.357113
Hear My Ship: Motor Boats,Motorboat_25.08.23_170530_20secCPA.wav,0.9887502142979598,0.8737859787620106,6.0,-45.616676
Hear My Ship: Motor Boats,Motorboat_25.08.23_172824_20secCPA.wav,0.3734891674789097,0.9333174198707134,3.0,-46.058655
Hear My Ship: Motor Boats,Motorboat_25.08.23_173437_20secCPA.wav,0.9997225897552786,0.7755999196349873,3.0,-45.77649
Hear My Ship: Motor Boats,Motorboat_26.08.23_072812_20secCPA.wav,0.915415410952797,0.9361296510479841,3.0,-46.496475
Hear My Ship: Motor Boats,Motorboat_26.08.23_080023_20secCPA.wav,0.9301172534931376,0.8950899963723722,5.0,-44.385544
Hear My Ship: Motor Boats,Motorboat_26.08.23_082021_20secCPA.wav,0.9358389132025458,0.9407671223958443,2.0,-46.760292
Hear My Ship: Motor Boats,Motorboat_26.08.23_082805_20secCPA.wav,0.9946047731533243,0.8099432477611714,4.0,-44.254562
Hear My Ship: Motor Boats,Motorboat_26.08.23_083631_20secCPA.wav,0.9467676095298762,0.9460525973112257,3.0,-40.63218
Hear My Ship: Motor Boats,Motorboat_26.08.23_084112_20secCPA.wav,0.9680903384685061,0.8192186608690519,2.0,-39.187706
Hear My Ship: Motor Boats,Motorboat_26.08.23_084239_20seCPA.wav,0.8984780649618541,0.9161769656543473,4.0,-45.870056
Hear My Ship: Motor Boats,Motorboat_26.08.23_085000_20secCPA.wav,0.5100940089175022,0.926204420273026,5.0,-56.086388
Hear My Ship: Motor Boats,Motorboat_26.08.23_090537_20secCPA.wav,0.7672732423366845,0.9289645572967884,3.0,-39.81086
Hear My Ship: Motor Boats,Motorboat_26.08.23_091736_20secCPA.wav,0.42873256398469906,0.8503204891209334,3.0,-39.541546
Hear My Ship: Motor Boats,Motorboat_26.08.23_092026_20secCPA.wav,0.961093517439254,0.9019231550366104,3.0,-39.838898
Hear My Ship: Motor Boats,Motorboat_26.08.23_095623_20secCPA.wav,0.9999892965652616,0.8184050387635118,3.0,-39.92332
Hear My Ship: Motor Boats,Motorboat_26.08.23_100931_20secCPA.wav,0.9586093481916275,0.8509633578943839,6.0,-40.948658
Hear My Ship: Motor Boats,Motorboat_26.08.23_103703_20secCPA.wav,0.9999568764149926,0.797093299969682,3.0,-48.360237
Hear My Ship: Motor Boats,Motorboat_26.08.23_103845_20secCPA.wav,0.9999886405206108,0.8759502021652007,2.0,-32.62428
Hear My Ship: Motor Boats,Motorboat_26.08.23_104650_20secCPA.wav,0.887634337598019,0.9153443936009702,3.0,-40.145416
Hear My Ship: Motor Boats,Motorboat_26.08.23_105918_20secCPA.wav,0.6427725090654313,0.9475138637928016,3.0,-41.472607
Hear My Ship: Motor Boats,Motorboat_26.08.23_112157_20secCPA.wav,0.8116357796522142,0.9349319595105758,9.0,-47.24402
Hear My Ship: Motor Boats,Motorboat_26.08.23_113642_20secCPA.wav,0.4555481165396888,0.8307420566168146,3.0,-40.33491
Hear My Ship: Motor Boats,Motorboat_26.08.23_114159_20secCPA.wav,0.7936559834903901,0.9379682454130017,4.0,-44.21269
Hear My Ship: Motor Boats,Motorboat_26.08.23_115945_20secCPA.wav,0.45739540307120696,0.8639140006593834,3.0,-43.55023
Hear My Ship: Motor Boats,Motorboat_26.08.23_120310_20secCPA.wav,0.9829299079516534,0.8377048575677587,3.0,-44.62371
Hear My Ship: Motor Boats,Motorboat_26.08.23_121748_20secCPA.wav,0.9999512114127995,0.8505875438899527,3.0,-45.2388
Hear My Ship: Motor Boats,Motorboat_26.08.23_122455_20secCPA.wav,0.45761598183790847,0.9248868018168563,2.0,-46.396614
Hear My Ship: Motor Boats,Motorboat_26.08.23_124812_20secCPA.wav,0.36061930950337506,0.8882448968352126,3.0,-42.634956
Hear My Ship: Motor Boats,Motorboat_26.08.23_124922_20secCPA.wav,0.36555089493575044,0.940573906696931,3.0,-44.898163
Hear My Ship: Motor Boats,Motorboat_26.08.23_130407_20secCPA.wav,0.9447777451562431,0.9546349134676279,8.0,-44.28035
Hear My Ship: Motor Boats,Motorboat_26.08.23_130857_20secCPA.wav,0.8388941912127694,0.8507493741326559,3.0,-43.50376
Hear My Ship: Motor Boats,Motorboat_26.08.23_132656_20secCPA.wav,0.21368596015546323,0.9249087101699734,3.0,-42.78717
Hear My Ship: Motor Boats,Motorboat_26.08.23_133056_20secCPA.wav,0.9956455535869028,0.9553822960653501,11.0,-46.49181
Hear My Ship: Motor Boats,Motorboat_26.08.23_133900_20secCPA.wav,0.5371861985834243,0.9306519954190411,3.0,-48.915783
Hear My Ship: Motor Boats,Motorboat_26.08.23_134503_20secCPA.wav,0.6051124793095661,0.694578679729021,3.0,-40.620113
Hear My Ship: Motor Boats,Motorboat_26.08.23_140602_20secCPA.wav,0.9650569570340962,0.7592485879239999,2.0,-39.18119
Hear My Ship: Motor Boats,Motorboat_26.08.23_141722_20secCPA.wav,0.388218671960797,0.7729717860959714,3.0,-41.594013
Hear My Ship: Motor Boats,Motorboat_26.08.23_141829_20secCPA.wav,0.7597331568313245,0.8927909958390842,3.0,-46.58108
Hear My Ship: Motor Boats,Motorboat_26.08.23_142008_20secCPA.wav,0.931563208652097,0.8519391693894638,3.0,-44.69757
Hear My Ship: Motor Boats,Motorboat_26.08.23_142126_20secCPA.wav,0.9992553085974483,0.8268069179485711,3.0,-40.927895
Hear My Ship: Motor Boats,Motorboat_26.08.23_142816_20secCPA.wav,0.7617510531256284,0.794150442222049,4.0,-49.53636
Hear My Ship: Motor Boats,Motorboat_26.08.23_144900_20secCPA.wav,0.9152763208826666,0.8872502038856855,3.0,-46.354385
Hear My Ship: Motor Boats,Motorboat_26.08.23_145759_20secCPA.wav,0.9999747002597852,0.9083634667976959,3.0,-43.587
Hear My Ship: Motor Boats,Motorboat_26.08.23_150952_20secCPA.wav,0.9783493988529172,0.8946171083867543,3.0,-37.184242
Hear My Ship: Motor Boats,Motorboat_26.08.23_151104_20secCPA.wav,0.6315004103558904,0.8561916399685111,3.0,-40.035942
Hear My Ship: Motor Boats,Motorboat_26.08.23_152034_20secCPA.wav,0.9154789916541601,0.9560920538949065,3.0,-45.107494
Hear My Ship: Motor Boats,Motorboat_26.08.23_155058_20secCPA.wav,0.35819392906115266,0.9007052467910299,3.0,-44.978363
Hear My Ship: Motor Boats,Motorboat_26.08.23_155324_20secCPA.wav,0.7571506280040301,0.937319190731154,3.0,-46.81152
Hear My Ship: Motor Boats,Motorboat_26.08.23_162858_20secCPA.wav,0.33413177639209507,0.9204198115231589,2.0,-47.313652
Hear My Ship: Motor Boats,Motorboat_26.08.23_163423_20secCPA.wav,0.3123343156564896,0.8268969815456416,3.0,-45.13762
Hear My Ship: Motor Boats,Motorboat_26.08.23_163537_20secCPA.wav,0.7151022055192632,0.9263784573498666,2.0,-45.233597
Hear My Ship: Motor Boats,Motorboat_26.08.23_165203_20secCPA.wav,0.32683289401975635,0.7604146715675998,3.0,-46.551384
Hear My Ship: Motor Boats,Motorboat_26.08.23_170307_20secCPA.wav,0.4273141066551858,0.9664502249843995,3.0,-51.87651
Hear My Ship: Motor Boats,Motorboat_26.08.23_172757_20secCPA.wav,0.9999441202036509,0.8310452871696339,3.0,-36.2509
Hear My Ship: Motor Boats,Motorboat_26.08.23_181714_20secCPA.wav,0.8989460957684982,0.8720335124209992,3.0,-44.959625
Hear My Ship: Motor Boats,Motorboat_26.08.23_181907_20secCPA.wav,0.9999229896924665,0.9391145801415913,3.0,-47.24466
Hear My Ship: Motor Boats,Motorboat_27.08.23_071915_20secCPA.wav,1.0,0.9934845754009588,2.0,-48.573116
Hear My Ship: Motor Boats,Motorboat_27.08.23_072331_20secCPA.wav,0.9580301958254427,0.707903137006831,3.0,-41.002502
Hear My Ship: Motor Boats,Motorboat_27.08.23_073542_20secCPA.wav,0.40473615471626795,0.9654519366313606,3.0,-55.232563
Hear My Ship: Motor Boats,Motorboat_27.08.23_080958_20secCPA.wav,0.6301955821184222,0.9245039504885355,4.0,-47.10596
Hear My Ship: Motor Boats,Motorboat_27.08.23_082357_20secCPA.wav,0.8575529321243588,0.8826572635881016,3.0,-39.943584
Hear My Ship: Motor Boats,Motorboat_27.08.23_083912_20secCPA.wav,0.5952885101672758,0.929962534352186,2.0,-49.762455
Hear My Ship: Motor Boats,Motorboat_27.08.23_084602_20secCPA.wav,0.7609402877936114,0.9224388442949663,5.0,-46.90699
Hear My Ship: Motor Boats,Motorboat_27.08.23_084847_20secCPA.wav,0.9424728009801009,0.9331193716497675,2.0,-46.32895
Hear My Ship: Motor Boats,Motorboat_27.08.23_085306_20secCPA.wav,1.0,0.8979378017394619,2.0,-40.386894
Hear My Ship: Motor Boats,Motorboat_27.08.23_090232_20secCPA.wav,0.9643801936091836,0.9504132242268425,3.0,-48.90553
Hear My Ship: Motor Boats,Motorboat_27.08.23_090307_20secCPA.wav,0.5352183942257609,0.9079506375374112,5.0,-41.816486
Hear My Ship: Motor Boats,Motorboat_27.08.23_094429_20secCPA.wav,0.9156911491758165,0.9587971417441624,10.0,-43.571934
Hear My Ship: Motor Boats,Motorboat_27.08.23_095353_20secCPA.wav,0.9259212619977001,0.8915519414609246,3.0,-45.982304
Hear My Ship: Motor Boats,Motorboat_28.08.23_094826_20secCPA.wav,0.4232050455097816,0.9047160978096952,3.0,-42.425766
Hear My Ship: Motor Boats,Motorboat_28.08.23_095705_20secCPA.wav,0.8637539463950181,0.908528217270999,3.0,-44.10956
Hear My Ship: Motor Boats,Motorboat_28.08.23_100829_20secCPA.wav,0.5298307037680564,0.6905211134721921,4.0,-42.281143
Hear My Ship: Motor Boats,Motorboat_28.08.23_105909_20secCPA.wav,0.7586043473129124,0.8821211453130753,3.0,-47.02667
Hear My Ship: Motor Boats,Motorboat_28.08.23_111830_20secCPA.wav,0.8284910138904807,0.86499468196004,4.0,-44.776527
Hear My Ship: Motor Boats,Motorboat_28.08.23_120052_20secCPA.wav,0.9999730296980093,0.8757237276222969,3.0,-41.764923
Hear My Ship: Motor Boats,Motorboat_28.08.23_121427_20secCPA.wav,0.9505589309042003,0.8087004939229171,2.0,-40.434822
Hear My Ship: Motor Boats,Motorboat_28.08.23_124816_20secCPA.wav,0.9993600782869055,0.9049942067883456,3.0,-39.422012
Hear My Ship: Motor Boats,Motorboat_28.08.23_125120_20secCPA.wav,0.9123002904607906,0.8381920061082013,3.0,-40.255424
Hear My Ship: Motor Boats,Motorboat_28.08.23_131433_20secCPA.wav,0.5946874392574498,0.742353182136209,4.0,-42.79175
Hear My Ship: Motor Boats,Motorboat_28.08.23_132000_20secCPA.wav,0.6511466358712485,0.9147478425284017,2.0,-48.88524
Hear My Ship: Motor Boats,Motorboat_28.08.23_134449_20secCPA.wav,0.9792287312569327,0.7629777179774148,3.0,-35.325817
Hear My Ship: Motor Boats,Motorboat_28.08.23_145652_20secCPA.wav,0.7370596285823208,0.8643699221066216,3.0,-44.28859
Hear My Ship: Motor Boats,Motorboat_28.08.23_152722_20secCPA.wav,0.8142873759724731,0.9644475217239881,2.0,-45.175632
Hear My Ship: Motor Boats,Motorboat_28.08.23_155953_20secCPA.wav,0.5647224908041195,0.8317824392886803,6.0,-41.589733
Hear My Ship: Motor Boats,Motorboat_28.08.23_161353_20secCPA.wav,0.3967620186302152,0.7753753762812192,2.0,-43.70893
Hear My Ship: Motor Boats,Motorboat_28.08.23_164635_20secCPA.wav,0.7552328613443536,0.8578164008789511,7.0,-46.34241
Hear My Ship: Motor Boats,Motorboat_28.08.23_183122_20secCPA.wav,0.9588188604489458,0.8521996085999036,3.0,-49.473614
Hear My Ship: Motor Boats,Motorboat_31.08.23_091715_20secCPA.wav,0.911242604168626,0.8092717375720563,3.0,-41.60234
Hear My Ship: Motor Boats,Motorboat_31.08.23_092150_20secCPA.wav,0.35685954610749687,0.8914407731784117,3.0,-40.54243
Hear My Ship: Motor Boats,Motorboat_31.08.23_092846_20secCPA.wav,0.5464371855322598,0.9350730135900821,2.0,-42.486473
Hear My Ship: Motor Boats,Motorboat_31.08.23_111721_20secCPA.wav,0.7376311261806989,0.9058579532312008,4.0,-46.647346
Hear My Ship: Motor Boats,Motorboat_31.08.23_112731_20secCPA.wav,0.9742025306226894,0.8869409903530723,2.0,-44.456123
Hear My Ship: Motor Boats,Motorboat_31.08.23_115118_20secCPA.wav,0.9990471277708521,0.8983234473816577,3.0,-41.661446
Hear My Ship: Motor Boats,Motorboat_31.08.23_124915_20secCPA.wav,0.8738007337766567,0.8992842130986921,2.0,-46.34919
Hear My Ship: Motor Boats,Motorboat_31.08.23_130312_20secCPA.wav,0.44988643364533154,0.7302104707080961,3.0,-40.981125
Hear My Ship: Motor Boats,Motorboat_31.08.23_130520_20secCPA.wav,0.958513161796198,0.876692398457507,3.0,-39.654213
Hear My Ship: Motor Boats,Motorboat_31.08.23_132056_20secCPA.wav,0.4343757573659246,0.8546974811687426,3.0,-51.1604
Hear My Ship: Motor Boats,Motorboat_31.08.23_141107_20secCPA.wav,0.9730022770426091,0.91492300005807,3.0,-46.592087
Hear My Ship: Motor Boats,Motorboat_31.08.23_141329_20secCPA.wav,0.6287121024945673,0.9112837420793206,4.0,-40.247307
Hear My Ship: Motor Boats,Motorboat_31.08.23_142038_20secCPA.wav,0.999962728711467,0.8775094707441944,3.0,-50.472046
Hear My Ship: Motor Boats,Motorboat_31.08.23_145416_20secCPA.wav,0.33508303421658053,0.9033028369506739,3.0,-45.902077
Hear My Ship: Motor Boats,Motorboat_31.08.23_151440_20secCPA.wav,0.6897993354334786,0.9215442751652777,3.0,-39.345688
Hear My Ship: Motor Boats,Motorboat_31.08.23_155135_20secCPA.wav,0.9292088626517289,0.9066582736169146,2.0,-42.845108
Hear My Ship: Motor Boats,Motorboat_31.08.23_161841_20secCPA.wav,0.9792296665243225,0.9355179649430309,3.0,-38.92212
Hear My Ship: Motor Boats,Motorboat_31.08.23_162500_20secCPA.wav,0.6832808185412839,0.9333498166420072,2.0,-47.779564
Hear My Ship: Motor Boats,Motorboat_31.08.23_171415_20secCPA.wav,0.7303941616902994,0.9598522242109886,3.0,-43.105434
Hear My Ship: Motor Boats,Motorboat_31.08.23_171811_20secCPA.wav,0.46868802801239434,0.8877896408354551,3.0,-45.876915
Hear My Ship: Motor Boats,Motorboat_31.08.23_172650_20secCPA.wav,0.9531474410522587,0.8708505196487173,2.0,-42.19347
Hear My Ship: Motor Boats,Motorboat_31.08.23_174908_20secCPA.wav,0.9320116195510517,0.8982809266930649,3.0,-42.41951
Hear My Ship: Motor Boats,Motorboat_31.08.23_181715_20secCPA.wav,0.9999634919910555,0.920959793299001,3.0,-36.749897
Hear My Ship: Motor Boats,Motorboat_31.08.23_181842_20secCPA.wav,0.9599099472104337,0.9304032496756527,3.0,-48.332783
Hear My Ship: Motor Boats,Motorboat_31.08.23_182015_20secCPA.wav,0.8554133843388421,0.970019264453372,3.0,-50.286007
Hear My Ship: Motor Boats,Motorboat_31.08.23_185556_20secCPA.wav,0.8573357505939375,0.8074185132337968,9.0,-44.063698
Hear My Ship: Motor Boats,small_Yacht_03.08.23_124038_20secCPA.wav,0.5617364901320687,0.8730665109492252,3.0,-42.88216
Hear My Ship: Motor Boats,Yacht_01.09.23_133305_20secCPA.wav,0.9590473485051507,0.8927613610310934,3.0,-49.86948
Hear My Ship: Motor Boats,Yacht_02.09.23_072857_20secCPA.wav,0.9561636590571921,0.9490030407554714,4.0,-47.865658
Hear My Ship: Motor Boats,Yacht_02.09.23_091933_20secCPA.wav,0.9734031189674954,0.9002339719270016,11.0,-36.021664
Hear My Ship: Motor Boats,Yacht_02.09.23_132214_20secCPA.wav,0.61186703179401,0.8862381442406653,3.0,-41.79644
Hear My Ship: Motor Boats,Yacht_02.09.23_142736_20secCPA.wav,0.8607511502879556,0.8659186633411622,4.0,-50.244946
Hear My Ship: Motor Boats,yacht_02.09.23_153346_20secCPA.wav,0.9789772834541296,0.879762961855954,3.0,-41.692524
