Label,File,Jf,Ja,Bandwidth,Power_dB,SubDataset,P2Median
Hear My Ship: Motor Boats,Motorboat_17.08.23_144346_20secCPA.wav,0.6011089387279508,0.9678021481964688,3.0,-46.32965,,3.727748527948771
Hear My Ship: Motor Boats,Motorboat_17.08.23_151710_20secCPA.wav,0.4843436870839206,0.8230473418130432,3.0,-41.447296,,34.37123703616566
Hear My Ship: Motor Boats,Motorboat_17.08.23_162154_20secCPA.wav,0.9999778961949176,0.8773448410389666,3.0,-36.910095,,42.725403679633
Hear My Ship: Motor Boats,Motorboat_17.08.23_162604_20secCPA.wav,0.999928358866968,0.8949528869867728,3.0,-48.762455,,14.11631088406812
Hear My Ship: Motor Boats,Motorboat_17.08.23_163043_20secCPA.wav,0.9999577006352074,0.9027716564856028,2.0,-41.685455,,4.088015494069183
Hear My Ship: Motor Boats,Motorboat_17.08.23_163519_20secCPA.wav,0.9121466283951148,0.8913357851979393,4.0,-47.113068,,9.92041798476118
Hear My Ship: Motor Boats,Motorboat_17.08.23_164440_20secCPA.wav,0.9999815913973972,0.9185173827318917,4.0,-36.65681,,14.04529403558233
Hear My Ship: Motor Boats,Motorboat_17.08.23_164836_20secCPA.wav,0.4242927359096595,0.8910436245412808,2.0,-47.85605,,50.25166246628042
Hear My Ship: Motor Boats,Motorboat_17.08.23_170613_20secCPA.wav,0.7190949688891908,0.7743489903430082,3.0,-42.80735,,138.1253714562679
Hear My Ship: Motor Boats,Motorboat_17.08.23_184427_20sec.wav,0.5433019369653793,0.7966374305208709,3.0,-44.273834,,62.45344894434816
Hear My Ship: Motor Boats,Motorboat_17.08.23_184905_20secCPA.wav,0.7271228990405908,0.9180345704752192,4.0,-42.57153,,98.63360378675496
Hear My Ship: Motor Boats,Motorboat_18.08.23_073101_20secCPA.wav,0.6518850940827458,0.9526650819648552,3.0,-44.438904,,30.8698219885117
Hear My Ship: Motor Boats,Motorboat_18.08.23_073639_20secCPA.wav,0.5703642799845453,0.834390647272575,4.0,-55.730446,,207.93677949282775
Hear My Ship: Motor Boats,Motorboat_18.08.23_074435_20secCPA.wav,0.9162603685213652,0.8761528141316591,4.0,-46.724777,,39.71274519017378
Hear My Ship: Motor Boats,Motorboat_18.08.23_082350_20secCPA.wav,0.8911713547450397,0.9345260578309528,3.0,-47.81538,,3.822174727007202
Hear My Ship: Motor Boats,Motorboat_18.08.23_085415_20secCPA.wav,0.9104503736325268,0.8856900253790679,6.0,-46.58255,,413.3884696467663
Hear My Ship: Motor Boats,Motorboat_18.08.23_094343_20secCPA.wav,0.9944604177161236,0.754064148211226,3.0,-39.440228,,9.830373962928874
Hear My Ship: Motor Boats,Motorboat_18.08.23_120048_20secCPA.wav,0.9586320498242276,0.8891276385875413,5.0,-43.06528,,18.783620913743206
Hear My Ship: Motor Boats,Motorboat_18.08.23_123842_20secCPA.wav,0.2923721413676143,0.9756389779585526,3.0,-55.750202,,10.563553276379809
Hear My Ship: Motor Boats,Motorboat_18.08.23_131846_20secCPA.wav,0.8169793384185765,0.7975331570784646,6.0,-42.539474,,342.2543988089847
Hear My Ship: Motor Boats,Motorboat_18.08.23_132827_20secCPA.wav,0.9155783661426338,0.7688114114136453,3.0,-45.19186,,55.92777453705815
Hear My Ship: Motor Boats,Motorboat_18.08.23_141125_20secCPA.wav,0.8326539529612724,0.9615320821436156,3.0,-45.73797,,319.1228161919641
Hear My Ship: Motor Boats,Motorboat_18.08.23_141231_20secCPA.wav,0.907555641031148,0.8454809443990898,3.0,-42.474464,,50.035221526186426
Hear My Ship: Motor Boats,Motorboat_18.08.23_142215_20secCPA.wav,0.8249967642796779,0.9159311144619584,3.0,-38.574924,,5.18405010471228
Hear My Ship: Motor Boats,Motorboat_18.08.23_142907_20secCPA.wav,0.9170371190522324,0.9499353946458668,3.0,-44.793266,,15.822688590448744
Hear My Ship: Motor Boats,Motorboat_18.08.23_143918_20secCPA.wav,0.3911978149059024,0.937876556349044,3.0,-39.208633,,39.779385199139966
Hear My Ship: Motor Boats,Motorboat_18.08.23_145027_20secCPA.wav,0.9327997745656462,0.8696830364604761,3.0,-36.108253,,137.1140289890688
Hear My Ship: Motor Boats,Motorboat_18.08.23_152652_20secCPA.wav,0.6103621219727317,0.8544313040208678,5.0,-44.003696,,63.683319819419175
Hear My Ship: Motor Boats,Motorboat_18.08.23_154441_20secCPA.wav,0.6174900531549312,0.8942602000411964,3.0,-35.277657,,258.3894441172181
Hear My Ship: Motor Boats,Motorboat_18.08.23_185707_20secCPA.wav,0.6433287175732446,0.8821488413879358,3.0,-43.175636,,4.293831684634496
Hear My Ship: Motor Boats,Motorboat_18.08.23_185954_20secCPA.wav,0.958112298770556,0.8930773858713571,5.0,-36.76191,,25.65948521559204
Hear My Ship: Motor Boats,Motorboat_19.08.23_074627_20secCPA.wav,0.9619576846680324,0.897099295896951,3.0,-40.816437,,3.0157815922071967
Hear My Ship: Motor Boats,Motorboat_19.08.23_074819_20secCPA.wav,0.958810305829744,0.8950095205775458,3.0,-39.278114,,11.511327214271256
Hear My Ship: Motor Boats,Motorboat_19.08.23_080333_20secCPA.wav,0.9461326369373716,0.8583142227138988,3.0,-41.32184,,23.126068751453023
Hear My Ship: Motor Boats,Motorboat_19.08.23_081502_20secCPA.wav,0.8873865799990236,0.9601783900880058,3.0,-50.69164,,8.484091140982555
Hear My Ship: Motor Boats,Motorboat_19.08.23_081636_20secCPA.wav,0.9999792765202976,0.9045573424472352,2.0,-42.04962,,25.277050997123112
Hear My Ship: Motor Boats,Motorboat_19.08.23_082137_20secCPA.wav,0.4454524625704543,0.8967064565923211,3.0,-38.95512,,10.103429792142968
Hear My Ship: Motor Boats,Motorboat_19.08.23_083734_20secCPA.wav,1.0,0.971663599733754,2.0,-52.16504,,6.177491911946615
Hear My Ship: Motor Boats,Motorboat_19.08.23_090107_20secCPA.wav,0.8942939550745856,0.901759724819942,2.0,-45.194263,,24.29777816246349
Hear My Ship: Motor Boats,Motorboat_19.08.23_100450_20secCPA.wav,0.9223935544961798,0.8725419601710765,3.0,-42.076942,,7.679023084163212
Hear My Ship: Motor Boats,Motorboat_19.08.23_102703_20secCPA.wav,0.8893903595480335,0.980240765285494,3.0,-45.290333,,2.743897628022942
Hear My Ship: Motor Boats,Motorboat_19.08.23_103459_20secCPA.wav,0.999989899942093,0.8065902082513843,3.0,-43.67363,,218.13579724692823
Hear My Ship: Motor Boats,Motorboat_19.08.23_110138_20secCPA.wav,0.5993175654706802,0.8964437254878033,3.0,-40.654633,,113.89568697613672
Hear My Ship: Motor Boats,Motorboat_19.08.23_110336_20secCPA.wav,0.8625141099792063,0.8715526385604361,3.0,-41.09369,,13.593482810542266
Hear My Ship: Motor Boats,Motorboat_19.08.23_112414_20secCPA.wav,0.9999894835446688,0.8464440241715808,4.0,-44.91434,,64.9408449386375
Hear My Ship: Motor Boats,Motorboat_19.08.23_112632_20secCPA.wav,0.6105314551234681,0.7303765557666306,3.0,-37.97694,,34.021438640337266
Hear My Ship: Motor Boats,Motorboat_19.08.23_123203_20secCPA.wav,0.997952482260132,0.8922296913297652,3.0,-42.71168,,5.739918532209567
Hear My Ship: Motor Boats,Motorboat_19.08.23_123639_20secCPA.wav,0.748814942215324,0.9313620747744408,3.0,-44.53047,,10.226167600965823
Hear My Ship: Motor Boats,Motorboat_21.08.23_110055_20secCPA.wav,0.5401602876077317,0.8852571839628013,3.0,-40.13576,,458.964013386829
Hear My Ship: Motor Boats,Motorboat_21.08.23_110420_20secCPA.wav,0.9797379457395042,0.8201331981971324,3.0,-46.46059,,86.58053390034088
Hear My Ship: Motor Boats,Motorboat_21.08.23_110655_20secCPA.wav,0.4612805742665086,0.898199536763128,4.0,-45.158844,,9.101757960728484
Hear My Ship: Motor Boats,Motorboat_21.08.23_112756_20secCPA.wav,0.7708727418816688,0.9524689781711534,3.0,-45.170525,,14.621550586641826
Hear My Ship: Motor Boats,Motorboat_21.08.23_114333_20secCPA.wav,0.9469909303610364,0.8392091136665331,3.0,-40.287777,,47.09305768093986
Hear My Ship: Motor Boats,Motorboat_21.08.23_122445_20secCPA.wav,0.962414011500668,0.8610194347797758,2.0,-38.72045,,23.81105018282889
Hear My Ship: Motor Boats,Motorboat_21.08.23_132307_20secCPA.wav,0.4639704274675241,0.8793645115861775,3.0,-50.212822,,44.3402215212566
Hear My Ship: Motor Boats,Motorboat_21.08.23_133103_20secCPA.wav,0.9750789971483956,0.9032095827830184,3.0,-42.764183,,9.94666909085041
Hear My Ship: Motor Boats,Motorboat_21.08.23_135143_20secCPA.wav,0.8902822639859403,0.9675192145042508,4.0,-43.321644,,24.13907325301884
Hear My Ship: Motor Boats,Motorboat_21.08.23_141914_20secCPA.wav,0.6271433981922234,0.7865101746370234,4.0,-46.40081,,13.634313446656453
Hear My Ship: Motor Boats,Motorboat_21.08.23_144206_20secCPA.wav,0.8235183677568133,0.9750121986093638,2.0,-46.795044,,8.64819177592009
Hear My Ship: Motor Boats,Motorboat_21.08.23_144613_20secCPA.wav,0.8886446656131776,0.9379769628477612,3.0,-42.40679,,4.198199914595096
Hear My Ship: Motor Boats,Motorboat_21.08.23_145147_20secCPA.wav,0.884855091916172,0.9426501492455044,3.0,-44.012455,,23.749676943447675
Hear My Ship: Motor Boats,Motorboat_21.08.23_145711_20secCPA.wav,0.8862491868932602,0.8436000117513055,3.0,-38.624184,,13.777481568378768
Hear My Ship: Motor Boats,Motorboat_21.08.23_150341_20secCPA.wav,0.95302086186762,0.8884838322300292,2.0,-50.877945,,6.398161624041758
Hear My Ship: Motor Boats,Motorboat_21.08.23_154551_20secCPA.wav,0.971920073718415,0.8894414590192488,3.0,-46.584076,,10.42769381116735
Hear My Ship: Motor Boats,Motorboat_21.08.23_162544_20secCPA.wav,0.9999983615159124,0.8847611859025694,4.0,-42.220757,,180.80383172418436
Hear My Ship: Motor Boats,Motorboat_21.08.23_164139_20secCPA.wav,0.9128058344551836,0.8260587072828726,3.0,-44.55887,,21.14870411863298
Hear My Ship: Motor Boats,Motorboat_21.08.23_164541_20secCPA.wav,0.8800741738959544,0.8033204339264076,3.0,-41.839546,,19.17611863803605
Hear My Ship: Motor Boats,Motorboat_21.08.23_165126_20secCPA.wav,0.9059913565520074,0.901495545981126,3.0,-44.126595,,64.00561675009847
Hear My Ship: Motor Boats,Motorboat_21.08.23_170338_20secCPA.wav,0.9999915475238031,0.8158641664167418,8.0,-43.2727,,106.64916104960858
Hear My Ship: Motor Boats,Motorboat_21.08.23_172521_20secCPA.wav,0.7514913801747688,0.855723988923889,3.0,-43.55915,,44.13147219527059
Hear My Ship: Motor Boats,Motorboat_21.08.23_173517_20secCPA.wav,0.9609248563126525,0.9533382388628748,3.0,-44.331326,,27.20367127668309
Hear My Ship: Motor Boats,Motorboat_21.08.23_175257_20secCPA.wav,0.9714080757248398,0.902250591954494,3.0,-43.788944,,4.556097195689919
Hear My Ship: Motor Boats,Motorboat_21.08.23_175642_20secCPA.wav,0.5260527823139804,0.808779540604251,3.0,-42.284767,,86.16489040938687
Hear My Ship: Motor Boats,Motorboat_21.08.23_181911_20secCPA.wav,0.4160994618244649,0.686162062860533,4.0,-44.352383,,17.32652402535642
Hear My Ship: Motor Boats,Motorboat_21.08.23_182624_20secCPA.wav,0.3242207108736135,0.6874709676311158,2.0,-53.58624,,64.62836768961057
Hear My Ship: Motor Boats,Motorboat_21.08.23_183313_20secCPA.wav,0.948580644124389,0.8664646382745645,3.0,-40.39576,,6.244756503596414
Hear My Ship: Motor Boats,Motorboat_21.08.23_183709_20secCPA.wav,0.94670348598162,0.7579033656977923,2.0,-37.667152,,25.246658018751656
Hear My Ship: Motor Boats,Motorboat_21.08.23_185723_20secCPA.wav,0.9999459389950428,0.8015137699996578,5.0,-46.60134,,8.429978210249224
Hear My Ship: Motor Boats,Motorboat_21.08.23_185841_20secCPA.wav,0.3584495636397096,0.97248235637877,2.0,-49.173035,,16.031191534435994
Hear My Ship: Motor Boats,Motorboat_21.08.23_190020_20secCPA.wav,0.9126254730952772,0.9547201519580166,2.0,-45.81079,,2.9960061986622635
Hear My Ship: Motor Boats,Motorboat_22.08.23_074047_20secCPA.wav,0.9004921203608093,0.9689835429661272,2.0,-41.057667,,20.94624178483524
Hear My Ship: Motor Boats,Motorboat_22.08.23_080148_20secCPA.wav,0.9155930103791504,0.7769741328329891,5.0,-45.17913,,41.135895080925465
Hear My Ship: Motor Boats,Motorboat_22.08.23_080638_20secCPA.wav,0.9999906621112418,0.8878761320164722,3.0,-40.83778,,2.6650126961201908
Hear My Ship: Motor Boats,Motorboat_22.08.23_080742_20secCPA.wav,0.9780042109251446,0.8835536150472232,4.0,-44.856514,,11.694297933402362
Hear My Ship: Motor Boats,Motorboat_22.08.23_080944_20secCPA.wav,0.7706936577779506,0.8879994669730478,7.0,-39.613422,,365.6152251359863
Hear My Ship: Motor Boats,Motorboat_22.08.23_082015_20secCPA.wav,0.7965759539934574,0.9665799224233198,3.0,-50.49704,,13.684991205831464
Hear My Ship: Motor Boats,Motorboat_22.08.23_101647_20secCPA.wav,0.7928686886828458,0.9430400283743736,3.0,-46.4961,,10.782324537482568
Hear My Ship: Motor Boats,Motorboat_22.08.23_101757_20secCPA.wav,0.728192786858348,0.9035208816516166,6.0,-39.950874,,367.5986327534835
Hear My Ship: Motor Boats,Motorboat_22.08.23_103740_20secCPA.wav,0.7280218216526082,0.780882221774157,3.0,-41.038094,,135.8633835590643
Hear My Ship: Motor Boats,Motorboat_22.08.23_104034_20secCPA.wav,0.9999952409760032,0.8682584242030679,2.0,-35.62973,,20.283130833788285
Hear My Ship: Motor Boats,Motorboat_22.08.23_121820_20secCPA.wav,0.9998802640387529,0.842447977755247,4.0,-43.773582,,3.7530062415740906
Hear My Ship: Motor Boats,Motorboat_22.08.23_122818_20secCPA.wav,0.9547322926650972,0.8207571979883316,6.0,-42.945,,8.785805303153678
Hear My Ship: Motor Boats,Motorboat_22.08.23_132445_20secCPA.wav,0.777567011292827,0.9155608412902854,3.0,-44.239075,,15.06686999676563
Hear My Ship: Motor Boats,Motorboat_22.08.23_133344_20secCPA.wav,0.3437312992997915,0.9145660621707132,2.0,-42.51463,,4.173723299117694
Hear My Ship: Motor Boats,Motorboat_22.08.23_134943_20secCPA.wav,0.9347334765802204,0.6915493802669462,3.0,-37.698997,,7.438202530140578
Hear My Ship: Motor Boats,Motorboat_22.08.23_135126_20secCPA.wav,0.9866365735880748,0.91556719672233,3.0,-47.99804,,11.911165547904186
Hear My Ship: Motor Boats,Motorboat_22.08.23_140234_20secCPA.wav,0.987595379333194,0.8194446366221174,3.0,-42.433437,,28.802975555336623
Hear My Ship: Motor Boats,Motorboat_22.08.23_142226_20secCPA.wav,0.2059230851840999,0.9431984185794496,3.0,-44.24044,,4.234991169838518
Hear My Ship: Motor Boats,Motorboat_22.08.23_142846_20secCPA.wav,0.27568008968258,0.939751022381757,2.0,-45.601334,,16.992875351172557
Hear My Ship: Motor Boats,Motorboat_22.08.23_144616_20secCPA.wav,0.4024987769816565,0.9155144877574376,6.0,-43.923153,,19.49771301889008
Hear My Ship: Motor Boats,Motorboat_22.08.23_150040_20secCPA.wav,0.8128386880415498,0.9277785231802176,3.0,-48.10623,,9.686458160701598
Hear My Ship: Motor Boats,Motorboat_22.08.23_150201_20secCPA.wav,0.9534891571570102,0.8481778980301735,4.0,-41.23682,,19.12447042283688
Hear My Ship: Motor Boats,Motorboat_22.08.23_150329_20secCPA.wav,0.6045908095329015,0.9369725763533824,4.0,-46.290314,,8.631424888061094
Hear My Ship: Motor Boats,Motorboat_22.08.23_153136_20secCPA.wav,0.8888249153085834,0.8922783867406091,4.0,-45.786892,,5.507163779301288
Hear My Ship: Motor Boats,Motorboat_22.08.23_153501_20secCPA.wav,0.9999760003490858,0.7665486208141858,3.0,-42.925728,,38.93051649306795
Hear My Ship: Motor Boats,Motorboat_22.08.23_153947_20secCPA.wav,0.9065895683556568,0.948132081242885,2.0,-47.348618,,5.820964711397517
Hear My Ship: Motor Boats,Motorboat_22.08.23_154403_20secCPA.wav,0.909745839431477,0.8990404753022686,3.0,-41.850018,,6.817638868413026
Hear My Ship: Motor Boats,Motorboat_22.08.23_154931_20secCPA.wav,0.9796989412897016,0.7429640091721346,3.0,-41.25667,,20.63281492332163
Hear My Ship: Motor Boats,Motorboat_22.08.23_160019_20secCPA.wav,0.998943787593338,0.8824279486728537,3.0,-33.34229,,22.63246066541843
Hear My Ship: Motor Boats,Motorboat_22.08.23_163513_20secCPA.wav,0.8899890744115421,0.8019590602483023,6.0,-42.49508,,2131.0060543435607
Hear My Ship: Motor Boats,Motorboat_22.08.23_184116_20secCPA.wav,0.9757202310806158,0.8824302526416747,3.0,-46.933857,,3.647110053872469
Hear My Ship: Motor Boats,Motorboat_22.08.23_184440_20secCPA.wav,0.6337582922239583,0.9644867858849424,3.0,-43.77672,,3.5582553876297456
Hear My Ship: Motor Boats,Motorboat_22.08.23_184909_20secCPA.wav,0.9653285192978144,0.91949137997007,5.0,-50.490223,,47.40296296039453
Hear My Ship: Motor Boats,Motorboat_23.08.23_072927_20secCPA.wav,0.915924945320594,0.9293815807952248,2.0,-44.94581,,4.042804233751817
Hear My Ship: Motor Boats,Motorboat_23.08.23_074418_20secCPA.wav,0.9999877270664124,0.8411480820562787,3.0,-40.206776,,46.42859763633909
Hear My Ship: Motor Boats,Motorboat_23.08.23_075009_20secCPA.wav,0.9292034794070152,0.9351886795947986,4.0,-48.5646,,26.61559002869198
Hear My Ship: Motor Boats,Motorboat_23.08.23_083546_20secCPA.wav,0.7148184431798043,0.9134734746308492,3.0,-50.53724,,7.308189436901457
Hear My Ship: Motor Boats,Motorboat_23.08.23_085002_20secCPA.wav,0.9999765396944787,0.8110135294735552,3.0,-51.83422,,6.670121602621975
Hear My Ship: Motor Boats,Motorboat_23.08.23_085347_20secCPA.wav,0.9588781246946064,0.8472743675336273,3.0,-40.563225,,10.682863486299857
Hear My Ship: Motor Boats,Motorboat_23.08.23_090514_20secCPA.wav,0.9999897427038232,0.8321092214624518,2.0,-41.279163,,18.45961634046349
Hear My Ship: Motor Boats,Motorboat_23.08.23_104828_20secCPA.wav,0.9533148579501544,0.8643647148415137,4.0,-44.54925,,39.28244236475986
Hear My Ship: Motor Boats,Motorboat_23.08.23_111726_20secCPA.wav,0.9875953768024478,0.9304143327683858,3.0,-42.82455,,12.030050380458553
Hear My Ship: Motor Boats,Motorboat_23.08.23_113308_20secCPA.wav,0.6271901970276109,0.8860259799678791,3.0,-48.353317,,7.937075510387309
Hear My Ship: Motor Boats,Motorboat_23.08.23_114833_20secCPA.wav,0.7555760012109314,0.7830503444539139,3.0,-45.599957,,95.5058955234278
Hear My Ship: Motor Boats,Motorboat_23.08.23_120854_20secCPA.wav,0.6523494078669744,0.9340345245405464,3.0,-41.609608,,13.186255776494717
Hear My Ship: Motor Boats,Motorboat_23.08.23_122835_20secCPA.wav,0.6022024627293147,0.9723855392215872,3.0,-43.494186,,15.935893414994624
Hear My Ship: Motor Boats,Motorboat_23.08.23_123300_20secCPA.wav,0.8019000650655251,0.9028784078488602,3.0,-48.0682,,13.565483549975058
Hear My Ship: Motor Boats,Motorboat_23.08.23_123802_20secCPA.wav,0.999989139907133,0.8792742482423007,4.0,-36.80609,,35.77015208002229
Hear My Ship: Motor Boats,Motorboat_23.08.23_132515_20secCPA.wav,0.96680834554103,0.8756854676915822,3.0,-44.4351,,20.2597723258397
Hear My Ship: Motor Boats,Motorboat_23.08.23_133905_20secCPA.wav,0.9999958265732516,0.900188434916489,3.0,-39.954086,,6.439482914782115
Hear My Ship: Motor Boats,Motorboat_23.08.23_135948_20secCPA.wav,0.9672148870754554,0.9120159582002716,4.0,-42.977634,,24.352649771672965
Hear My Ship: Motor Boats,Motorboat_23.08.23_142138_20secCPA.wav,0.8364140231493731,0.867511637809906,4.0,-46.39639,,27.60578990441315
Hear My Ship: Motor Boats,Motorboat_23.08.23_145901_20secCPA.wav,0.999977052621738,0.8369339236602477,3.0,-48.6134,,28.746977981760757
Hear My Ship: Motor Boats,Motorboat_23.08.23_152631_20secCPA.wav,0.7717377118802072,0.8331986337950535,6.0,-40.658264,,19.01320189570613
Hear My Ship: Motor Boats,Motorboat_23.08.23_153243_20secCPA.wav,0.6502759093483294,0.7100457310605115,3.0,-46.735374,,56.03227894805531
Hear My Ship: Motor Boats,Motorboat_23.08.23_155222_20secCPA.wav,0.976025253204448,0.8566457603701914,3.0,-45.930183,,12.219081632069384
Hear My Ship: Motor Boats,Motorboat_23.08.23_155701_20secCPA.wav,0.4609989233879575,0.9321836933070844,3.0,-45.374813,,17.69783025603001
Hear My Ship: Motor Boats,Motorboat_23.08.23_160037_20secCPA.wav,0.7253279684814955,0.850838511397447,2.0,-45.051655,,18.316823291629134
Hear My Ship: Motor Boats,Motorboat_23.08.23_162356_20secCPA.wav,0.8190894564543344,0.7889303752464967,3.0,-47.447285,,128.6276465299058
Hear My Ship: Motor Boats,Motorboat_23.08.23_165453_20secCPA.wav,0.999953972102175,0.8895713360770119,3.0,-49.201035,,7.003770390395422
Hear My Ship: Motor Boats,Motorboat_23.08.23_170032_20secCPA.wav,0.6953605982696395,0.963148552439082,5.0,-46.55198,,88.78813939936309
Hear My Ship: Motor Boats,Motorboat_23.08.23_170500_20secCPA.wav,0.363023093652338,0.8720421655998438,2.0,-44.696083,,7.241085829239442
Hear My Ship: Motor Boats,Motorboat_23.08.23_171730_20secCPA.wav,0.9648826815920956,0.8534870688504198,3.0,-43.978745,,36.023002188840145
Hear My Ship: Motor Boats,Motorboat_23.08.23_172459_20secCPA.wav,0.7457813176089424,0.9319741832736352,6.0,-40.48006,,92.34449410993768
Hear My Ship: Motor Boats,Motorboat_23.08.23_173228_20secCPA.wav,0.9997794125818174,0.8544484552107326,2.0,-34.01107,,7.19774013648424
Hear My Ship: Motor Boats,Motorboat_23.08.23_175651_20secCPA.wav,0.7986084447025042,0.8417516129904945,4.0,-45.332314,,6.788512269893808
Hear My Ship: Motor Boats,Motorboat_23.08.23_182312_20secCPA.wav,0.4053360604428399,0.9097607000090168,3.0,-56.226162,,4.7308097875517605
Hear My Ship: Motor Boats,Motorboat_23.08.23_182437_20secCPA.wav,0.903242865838376,0.9406482060110424,3.0,-47.865734,,34.7106280932736
Hear My Ship: Motor Boats,Motorboat_23.08.23_185205_20secCPA.wav,0.4928278422044626,0.9771231198093115,3.0,-48.265114,,4.469421810494445
Hear My Ship: Motor Boats,Motorboat_23.08.23_185915_20secCPA.wav,0.3392408933725127,0.8927039846313063,4.0,-46.67977,,19.1054550863134
Hear My Ship: Motor Boats,Motorboat_23.08.23_190108_20secCPA.wav,0.346325770894143,0.8955615709381579,2.0,-45.077038,,7.011468830620999
Hear My Ship: Motor Boats,Motorboat_24.08.23_072203_20secCPA.wav,0.4284401811145065,0.8364104038075267,3.0,-46.778522,,53.149782961714926
Hear My Ship: Motor Boats,Motorboat_24.08.23_073835_20secCPA.wav,0.9999458947653186,0.961350693925636,3.0,-48.83095,,14.056654766256251
Hear My Ship: Motor Boats,Motorboat_24.08.23_075822_20secCPA.wav,0.6952928602505973,0.8225212570012912,4.0,-50.022774,,22.47822719420084
Hear My Ship: Motor Boats,Motorboat_24.08.23_080530_20secCPA.wav,0.6027888808641245,0.9813390427610392,3.0,-48.078934,,42.81003295761557
Hear My Ship: Motor Boats,Motorboat_24.08.23_081657_20secCPA.wav,0.9630776284511262,0.8081482001021615,5.0,-43.20082,,220.9487843641102
Hear My Ship: Motor Boats,Motorboat_24.08.23_082646_20secCPA.wav,0.9814945463676604,0.9440772566808444,3.0,-50.405113,,5.546780218719646
Hear My Ship: Motor Boats,Motorboat_24.08.23_083955_20secCPA.wav,0.7950798765313666,0.9199418424586882,3.0,-52.989613,,3.0493970558231185
Hear My Ship: Motor Boats,Motorboat_24.08.23_084543_20secCPA.wav,0.945234662851334,0.9494993110492383,3.0,-51.744934,,36.04647267907948
Hear My Ship: Motor Boats,Motorboat_24.08.23_084646_20secCPA.wav,0.9796228960702796,0.820022283079159,2.0,-40.286224,,24.187852211408924
Hear My Ship: Motor Boats,Motorboat_24.08.23_085515_20secCPA.wav,0.8075540778407979,0.7272448849903705,3.0,-47.81942,,14.54446571510259
Hear My Ship: Motor Boats,Motorboat_24.08.23_090115_20secCPA.wav,0.9999411056603286,0.7801742604054981,2.0,-47.374718,,6.390189049126112
Hear My Ship: Motor Boats,Motorboat_24.08.23_090627_20secCPA.wav,0.8651741727505452,0.924862120354675,3.0,-47.70665,,181.4805021307725
Hear My Ship: Motor Boats,Motorboat_24.08.23_091157_20secCPA.wav,0.8657659485166909,0.9122877845605992,7.0,-45.374847,,297.5698528748492
Hear My Ship: Motor Boats,Motorboat_24.08.23_091655_20secCPA.wav,1.0,0.9388365025315006,2.0,-49.735622,,15.66123041996998
Hear My Ship: Motor Boats,Motorboat_24.08.23_091811_20secCPA.wav,0.8783483620220912,0.9498223502560612,2.0,-46.919907,,6.155082017871953
Hear My Ship: Motor Boats,Motorboat_24.08.23_091918_20secCPA.wav,0.7348685967241334,0.8534456640991583,12.0,-40.49344,,166.71715377438295
Hear My Ship: Motor Boats,Motorboat_24.08.23_092611_20secCPA.wav,0.9877185533390402,0.9513116173977826,3.0,-45.810646,,3.967146337611409
Hear My Ship: Motor Boats,Motorboat_24.08.23_095843_20secCPA.wav,0.9685385679940676,0.923109199257019,3.0,-45.46517,,50.00796811869119
Hear My Ship: Motor Boats,Motorboat_24.08.23_102122_20secCPA.wav,0.9459025100478544,0.8642053827617237,3.0,-40.363457,,157.28713596425837
Hear My Ship: Motor Boats,Motorboat_24.08.23_104134_20secCPA.wav,0.7558361769462306,0.8735330262125133,3.0,-43.880646,,17.026922259899298
Hear My Ship: Motor Boats,Motorboat_24.08.23_104733_20secCPA.wav,0.9743280957395486,0.939174216643322,2.0,-48.54766,,10.89363855548975
Hear My Ship: Motor Boats,Motorboat_24.08.23_121304_20secCPA.wav,0.8302317910822464,0.8576382438241281,5.0,-38.81664,,49.2046978737134
Hear My Ship: Motor Boats,Motorboat_24.08.23_121406_20secCPA.wav,0.989628868073008,0.917628941236133,2.0,-37.809822,,14.646494590709876
Hear My Ship: Motor Boats,Motorboat_24.08.23_121915_20secCPA.wav,0.9972753479729436,0.901494662083581,5.0,-43.89966,,14.619535762062648
Hear My Ship: Motor Boats,Motorboat_24.08.23_122553_20secCPA.wav,0.3797689705297321,0.8857824012753653,3.0,-46.052494,,57.035323167306295
Hear My Ship: Motor Boats,Motorboat_24.08.23_130908_20secCPA.wav,0.7540299116418234,0.9395184222901948,8.0,-42.520794,,62.79927809691638
Hear My Ship: Motor Boats,Motorboat_24.08.23_133305_20secCPA.wav,1.0,0.8768841402636595,2.0,-46.728333,,4.324377647384859
Hear My Ship: Motor Boats,Motorboat_24.08.23_142554_20seCPA.wav,0.2012772394281849,0.9191340248555264,2.0,-43.76999,,24.27542048544174
Hear My Ship: Motor Boats,Motorboat_24.08.23_143016_20secCPA.wav,0.581184303926381,0.8886161604317988,3.0,-46.630646,,97.11807967731012
Hear My Ship: Motor Boats,Motorboat_24.08.23_143534_20secCPA.wav,0.3718626717686953,0.922834703865116,3.0,-43.501923,,15.93557453266256
Hear My Ship: Motor Boats,Motorboat_24.08.23_143646_20secCPA.wav,0.2208810133637879,0.8804065946907538,5.0,-42.779713,,7.62159174524208
Hear My Ship: Motor Boats,Motorboat_25.08.23_105956_20secCPA.wav,0.7912438918611286,0.9224652125466696,4.0,-50.489357,,60.195049184855584
Hear My Ship: Motor Boats,Motorboat_25.08.23_112359_20secCPA.wav,0.257565274773631,0.9775008605262486,3.0,-43.763954,,16.670618094601714
